Data,Açao,Símbolo,Preço,Volume,Quantidade Total
2019-04-23,LINX,LINX3,31.95,40412395.0,1264600
2019-04-24,LINX,LINX3,32.68,31119588.0,952200
2019-04-25,LINX,LINX3,32.89,50435140.0,1533100
2019-04-26,LINX,LINX3,32.46,42638734.0,1313200
2019-04-29,LINX,LINX3,32.8,42393531.0,1292100
2019-04-30,LINX,LINX3,32.48,35203439.0,1083600
2019-05-02,LINX,LINX3,32.18,32213951.0,1000800
2019-05-03,LINX,LINX3,31.17,58418732.0,1873600
2019-05-06,LINX,LINX3,30.03,124282202.0,4138600
2019-05-07,LINX,LINX3,30.02,37838896.0,1260300
2019-05-08,LINX,LINX3,31.03,64156682.0,2067000
2019-05-09,LINX,LINX3,30.52,25969409.0,850700
2019-05-10,LINX,LINX3,29.86,34158919.0,1143900
2019-05-13,LINX,LINX3,29.69,26430077.0,890000
2019-05-14,LINX,LINX3,30.01,35344400.0,1177500
2019-05-15,LINX,LINX3,30.08,23342245.0,775900
2019-05-16,LINX,LINX3,30.99,34982297.0,1128500
2019-05-17,LINX,LINX3,29.95,32242487.0,1076500
2019-05-20,LINX,LINX3,30.34,30367541.0,1000600
2019-05-21,LINX,LINX3,31.99,35682558.0,1115200
2019-05-22,LINX,LINX3,31.76,28194937.0,887700
2019-05-23,LINX,LINX3,31.35,19357906.0,617300
2019-05-24,LINX,LINX3,31.39,19327399.0,615700
2019-05-27,LINX,LINX3,31.52,39488888.0,1252500
2019-05-28,LINX,LINX3,33.02,69985071.0,2119400
2019-05-29,LINX,LINX3,32.94,41611786.0,1263100
2019-05-30,LINX,LINX3,33.54,62867020.0,1874100
2019-05-31,LINX,LINX3,33.91,35711638.0,1053000
2019-06-03,LINX,LINX3,33.56,40106083.0,1195000
2019-06-04,LINX,LINX3,33.68,43816761.0,1300700
2019-06-05,LINX,LINX3,33.23,47693306.0,1435000
2019-06-06,LINX,LINX3,32.2,53642159.0,1665900
2019-06-07,LINX,LINX3,33.27,50811278.0,1526800
2019-06-10,LINX,LINX3,33.51,29778422.0,888400
2019-06-11,LINX,LINX3,33.69,39247493.0,1164800
2019-06-12,LINX,LINX3,33.15,23364881.0,704800
2019-06-13,LINX,LINX3,34.58,85337023.0,2467500
2019-06-14,LINX,LINX3,36.36,105555432.0,2902900
2019-06-17,LINX,LINX3,36.87,66333585.0,1799000
2019-06-18,LINX,LINX3,37.5,56947863.0,1518300
2019-06-19,LINX,LINX3,37.5,43052944.0,1147800
2019-06-21,LINX,LINX3,37.99,55944759.0,1472500
2019-06-24,LINX,LINX3,37.17,51724161.0,1391400
2019-06-25,LINX,LINX3,36.38,81036851.0,2227100
2019-06-26,LINX,LINX3,35.47,232729452.0,6559500
2019-06-27,LINX,LINX3,34.7,98443199.0,2836700
2019-06-28,LINX,LINX3,35.46,121116522.0,3414900
2019-07-01,LINX,LINX3,34.91,52318962.0,1498300
2019-07-02,LINX,LINX3,34.51,92067303.0,2667100
2019-07-03,LINX,LINX3,34.16,72101730.0,2110100
2019-07-04,LINX,LINX3,34.57,43425385.0,1256100
2019-07-05,LINX,LINX3,34.74,38238355.0,1100500
2019-07-08,LINX,LINX3,34.48,57027237.0,1653800
2019-07-10,LINX,LINX3,34.55,74693347.0,2161800
2019-07-11,LINX,LINX3,34.15,55322019.0,1619500
2019-07-12,LINX,LINX3,33.69,42937238.0,1274400
2019-07-15,LINX,LINX3,33.28,65418646.0,1965200
2019-07-16,LINX,LINX3,33.6,88358022.0,2629700
2019-07-17,LINX,LINX3,34.65,164705888.0,4753400
2019-07-18,LINX,LINX3,34.65,53065562.0,1531200
2019-07-19,LINX,LINX3,34.4,42684062.0,1240700
2019-07-22,LINX,LINX3,34.77,53637839.0,1542300
2019-07-23,LINX,LINX3,34.45,48789552.0,1416100
2019-07-24,LINX,LINX3,33.84,47777609.0,1411700
2019-07-25,LINX,LINX3,32.9,61993296.0,1884200
2019-07-26,LINX,LINX3,32.36,60281761.0,1862500
2019-07-29,LINX,LINX3,32.29,81187689.0,2513600
2019-07-30,LINX,LINX3,32.75,51488453.0,1571800
2019-07-31,LINX,LINX3,32.4,59521678.0,1836600
2019-08-01,LINX,LINX3,33.03,89405218.0,2706400
2019-08-02,LINX,LINX3,32.19,37140465.0,1153600
2019-08-05,LINX,LINX3,31.18,39749221.0,1274700
2019-08-06,LINX,LINX3,31.18,107405940.0,3443700
2019-08-07,LINX,LINX3,31.77,52858930.0,1663700
2019-08-08,LINX,LINX3,33.21,120388654.0,3624000
2019-08-09,LINX,LINX3,34.84,109359882.0,3138700
2019-08-12,LINX,LINX3,34.82,97220554.0,2791600
2019-08-13,LINX,LINX3,34.83,83603471.0,2399700
2019-08-14,LINX,LINX3,33.57,52424078.0,1561600
2019-08-15,LINX,LINX3,32.07,80833371.0,2520100
2019-08-16,LINX,LINX3,31.62,58968853.0,1864400
2019-08-19,LINX,LINX3,30.67,37584017.0,1225300
2019-08-20,LINX,LINX3,29.86,51547997.0,1725900
2019-08-21,LINX,LINX3,29.7,48220989.0,1623600
2019-08-22,LINX,LINX3,29.43,40418534.0,1373300
2019-08-23,LINX,LINX3,28.82,52514792.0,1821800
2019-08-26,LINX,LINX3,28.6,31511146.0,1101700
2019-08-27,LINX,LINX3,28.23,37927179.0,1343300
2019-08-28,LINX,LINX3,28.87,46991434.0,1627600
2019-08-29,LINX,LINX3,29.91,29550654.0,987700
2019-08-30,LINX,LINX3,31.78,70961315.0,2232200
2019-09-02,LINX,LINX3,31.46,23217504.0,737900
2019-09-03,LINX,LINX3,31.15,35491856.0,1139300
2019-09-04,LINX,LINX3,30.44,60594247.0,1990600
2019-09-05,LINX,LINX3,30.65,106447512.0,3472300
2019-09-06,LINX,LINX3,31.64,48614603.0,1536300
2019-09-09,LINX,LINX3,30.59,98760082.0,3228500
2019-09-10,LINX,LINX3,30.72,61930689.0,2015800
2019-09-11,LINX,LINX3,31.9,42763287.0,1340200
2019-09-12,LINX,LINX3,31.82,43903278.0,1379400
2019-09-13,LINX,LINX3,31.37,21815385.0,695300
2019-09-16,LINX,LINX3,31.09,54932908.0,1766600
2019-09-17,LINX,LINX3,32.03,30663467.0,957200
2019-09-18,LINX,LINX3,32.2,39374377.0,1222800
2019-09-19,LINX,LINX3,34.19,100500065.0,2939300
2019-09-20,LINX,LINX3,33.76,68974971.0,2042700
2019-09-23,LINX,LINX3,33.54,64205050.0,1914100
2019-09-24,LINX,LINX3,33.56,14635722.0,436100
2019-09-25,LINX,LINX3,32.83,26905222.0,819500
2019-09-26,LINX,LINX3,33.03,51083523.0,1546400
2019-09-27,LINX,LINX3,33.24,26345356.0,792500
2019-09-30,LINX,LINX3,32.66,31432011.0,962300
2019-10-01,LINX,LINX3,32.54,32156202.0,988100
2019-10-02,LINX,LINX3,32.62,33085842.0,1014200
2019-10-03,LINX,LINX3,33.33,44122822.0,1323700
2019-10-04,LINX,LINX3,33.75,28336160.0,839400
2019-10-07,LINX,LINX3,33.34,30611607.0,918000
2019-10-08,LINX,LINX3,33.18,17261330.0,520200
2019-10-09,LINX,LINX3,33.96,26909493.0,792300
2019-10-10,LINX,LINX3,33.64,24832171.0,738000
2019-10-11,LINX,LINX3,34.74,37455390.0,1077900
2019-10-14,LINX,LINX3,34.33,35607236.0,1037000
2019-10-15,LINX,LINX3,34.39,32985422.0,959100
2019-10-16,LINX,LINX3,34.35,52291942.0,1522300
2019-10-17,LINX,LINX3,34.39,25595289.0,744200
2019-10-18,LINX,LINX3,33.92,32308715.0,952300
2019-10-21,LINX,LINX3,33.65,21030732.0,624800
2019-10-22,LINX,LINX3,33.47,48399083.0,1445800
2019-10-23,LINX,LINX3,32.98,33886080.0,1027400
2019-10-24,LINX,LINX3,32.97,26754207.0,811300
2019-10-25,LINX,LINX3,33.13,20107158.0,606800
2019-10-28,LINX,LINX3,33.19,20225526.0,609300
2019-10-29,LINX,LINX3,33.54,50870111.0,1516400
2019-10-30,LINX,LINX3,34.0,24682260.0,725800
2019-10-31,LINX,LINX3,34.48,30471462.0,883500
2019-11-01,LINX,LINX3,35.28,39147558.0,1109400
2019-11-04,LINX,LINX3,34.76,55007253.0,1582300
2019-11-05,LINX,LINX3,33.87,45609957.0,1346300
2019-11-06,LINX,LINX3,33.9,38213682.0,1127200
2019-11-07,LINX,LINX3,33.9,37590713.0,1108600
2019-11-08,LINX,LINX3,33.06,44324849.0,1340600
2019-11-11,LINX,LINX3,33.76,35620936.0,1055000
2019-11-12,LINX,LINX3,33.5,36839177.0,1099600
2019-11-13,LINX,LINX3,33.16,39627195.0,1194900
2019-11-14,LINX,LINX3,30.34,193680292.0,6383500
2019-11-18,LINX,LINX3,30.37,107200768.0,3529000
2019-11-19,LINX,LINX3,29.8,77952162.0,2615600
2019-11-21,LINX,LINX3,30.17,44594115.0,1477700
2019-11-22,LINX,LINX3,30.5,36944594.0,1211000
2019-11-25,LINX,LINX3,30.4,25837026.0,849800
2019-11-26,LINX,LINX3,30.35,63306961.0,2085400
2019-11-27,LINX,LINX3,31.61,73783484.0,2333800
2019-11-28,LINX,LINX3,31.41,22826934.0,726600
2019-11-29,LINX,LINX3,31.48,25917099.0,823200
2019-12-02,LINX,LINX3,31.14,39049776.0,1253700
2019-12-03,LINX,LINX3,31.18,26726983.0,857000
2019-12-04,LINX,LINX3,31.95,97339392.0,3045700
2019-12-05,LINX,LINX3,32.93,92034457.0,2794300
2019-12-06,LINX,LINX3,32.06,86366932.0,2693600
2019-12-09,LINX,LINX3,32.19,58168103.0,1806600
2019-12-10,LINX,LINX3,31.45,22973047.0,730400
2019-12-11,LINX,LINX3,31.49,34143535.0,1084000
2019-12-12,LINX,LINX3,32.56,63813488.0,1959300
2019-12-13,LINX,LINX3,32.08,78234583.0,2438400
2019-12-16,LINX,LINX3,31.64,41842747.0,1322200
2019-12-17,LINX,LINX3,31.62,30521820.0,965000
2019-12-18,LINX,LINX3,31.83,33265753.0,1045100
2019-12-19,LINX,LINX3,32.29,46600554.0,1442800
2019-12-20,LINX,LINX3,33.05,48308512.0,1461400
2019-12-23,LINX,LINX3,33.77,42572479.0,1260600
2019-12-26,LINX,LINX3,34.43,34380139.0,998400
2019-12-27,LINX,LINX3,34.7,29917398.0,862100
2019-12-30,LINX,LINX3,35.38,29715762.0,839800
2019-01-02,POSITIVO TEC,POSI3,2.32,721550.0,309800
2019-01-03,POSITIVO TEC,POSI3,2.41,673146.0,279100
2019-01-04,POSITIVO TEC,POSI3,2.4,200445.0,83300
2019-01-07,POSITIVO TEC,POSI3,2.33,729508.0,312000
2019-01-08,POSITIVO TEC,POSI3,2.28,412363.0,180200
2019-01-09,POSITIVO TEC,POSI3,2.28,1168143.0,510400
2019-01-10,POSITIVO TEC,POSI3,2.25,383180.0,169600
2019-01-11,POSITIVO TEC,POSI3,2.29,918200.0,399500
2019-01-14,POSITIVO TEC,POSI3,2.34,351259.0,149700
2019-01-15,POSITIVO TEC,POSI3,2.35,336771.0,143300
2019-01-16,POSITIVO TEC,POSI3,2.29,325333.0,141500
2019-01-17,POSITIVO TEC,POSI3,2.31,268728.0,116100
2019-01-18,POSITIVO TEC,POSI3,2.33,254202.0,109000
2019-01-21,POSITIVO TEC,POSI3,2.34,425727.0,181700
2019-01-22,POSITIVO TEC,POSI3,2.36,734826.0,310900
2019-01-23,POSITIVO TEC,POSI3,2.33,292497.0,125300
2019-01-24,POSITIVO TEC,POSI3,2.33,400704.0,171400
2019-01-28,POSITIVO TEC,POSI3,2.32,310793.0,133700
2019-01-29,POSITIVO TEC,POSI3,2.31,269447.0,116600
2019-01-30,POSITIVO TEC,POSI3,2.3,359158.0,156100
2019-01-31,POSITIVO TEC,POSI3,2.33,1164951.0,499200
2019-02-01,POSITIVO TEC,POSI3,2.36,748224.0,315800
2019-02-04,POSITIVO TEC,POSI3,2.45,1341176.0,547200
2019-02-05,POSITIVO TEC,POSI3,2.44,377093.0,154400
2019-02-06,POSITIVO TEC,POSI3,2.37,384422.0,162200
2019-02-07,POSITIVO TEC,POSI3,2.34,271034.0,115600
2019-02-08,POSITIVO TEC,POSI3,2.32,196650.0,84700
2019-02-11,POSITIVO TEC,POSI3,2.31,163634.0,70800
2019-02-12,POSITIVO TEC,POSI3,2.28,433296.0,189500
2019-02-13,POSITIVO TEC,POSI3,2.29,238631.0,104000
2019-02-14,POSITIVO TEC,POSI3,2.29,217655.0,94900
2019-02-15,POSITIVO TEC,POSI3,2.37,1664837.0,700600
2019-02-18,POSITIVO TEC,POSI3,2.39,602419.0,251600
2019-02-19,POSITIVO TEC,POSI3,2.37,312864.0,131700
2019-02-20,POSITIVO TEC,POSI3,2.36,271078.0,114500
2019-02-21,POSITIVO TEC,POSI3,2.34,114816.0,48900
2019-02-22,POSITIVO TEC,POSI3,2.35,173238.0,73700
2019-02-25,POSITIVO TEC,POSI3,2.36,163856.0,69400
2019-02-26,POSITIVO TEC,POSI3,2.32,334644.0,143700
2019-02-27,POSITIVO TEC,POSI3,2.3,273329.0,118500
2019-02-28,POSITIVO TEC,POSI3,2.32,224356.0,96500
2019-03-01,POSITIVO TEC,POSI3,2.33,226828.0,97200
2019-03-06,POSITIVO TEC,POSI3,2.31,188311.0,81300
2019-03-07,POSITIVO TEC,POSI3,2.29,296358.0,129000
2019-03-08,POSITIVO TEC,POSI3,2.27,161031.0,70700
2019-03-11,POSITIVO TEC,POSI3,2.3,287336.0,124500
2019-03-12,POSITIVO TEC,POSI3,2.32,132057.0,56800
2019-03-13,POSITIVO TEC,POSI3,2.32,181031.0,77900
2019-03-14,POSITIVO TEC,POSI3,2.32,107640.0,46300
2019-03-15,POSITIVO TEC,POSI3,2.32,189008.0,81300
2019-03-18,POSITIVO TEC,POSI3,2.33,321703.0,137600
2019-03-19,POSITIVO TEC,POSI3,2.35,748648.0,318300
2019-03-20,POSITIVO TEC,POSI3,2.33,202643.0,86900
2019-03-21,POSITIVO TEC,POSI3,2.32,227639.0,97900
2019-03-22,POSITIVO TEC,POSI3,2.31,243422.0,105200
2019-03-25,POSITIVO TEC,POSI3,2.32,317071.0,136200
2019-03-26,POSITIVO TEC,POSI3,2.34,151273.0,64400
2019-03-27,POSITIVO TEC,POSI3,2.27,518825.0,227600
2019-03-28,POSITIVO TEC,POSI3,2.2,777121.0,352400
2019-03-29,POSITIVO TEC,POSI3,2.27,568980.0,250000
2019-04-01,POSITIVO TEC,POSI3,2.27,278015.0,122000
2019-04-02,POSITIVO TEC,POSI3,2.27,313742.0,137700
2019-04-03,POSITIVO TEC,POSI3,2.29,263099.0,114500
2019-04-04,POSITIVO TEC,POSI3,2.31,299921.0,129800
2019-04-05,POSITIVO TEC,POSI3,2.3,218746.0,94900
2019-04-08,POSITIVO TEC,POSI3,2.29,249035.0,108300
2019-04-09,POSITIVO TEC,POSI3,2.27,150681.0,66100
2019-04-10,POSITIVO TEC,POSI3,2.27,181868.0,80100
2019-04-11,POSITIVO TEC,POSI3,2.25,308239.0,136400
2019-04-12,POSITIVO TEC,POSI3,2.24,137509.0,61300
2019-04-15,POSITIVO TEC,POSI3,2.23,263103.0,117600
2019-04-16,POSITIVO TEC,POSI3,2.24,125500.0,55800
2019-04-17,POSITIVO TEC,POSI3,2.23,287983.0,128800
2019-04-18,POSITIVO TEC,POSI3,2.24,124311.0,55400
2019-04-22,POSITIVO TEC,POSI3,2.25,202730.0,90100
2019-04-23,POSITIVO TEC,POSI3,2.25,109356.0,48500
2019-04-24,POSITIVO TEC,POSI3,2.28,297410.0,130400
2019-04-25,POSITIVO TEC,POSI3,2.3,660484.0,286600
2019-04-26,POSITIVO TEC,POSI3,2.31,332161.0,143300
2019-04-29,POSITIVO TEC,POSI3,2.33,183737.0,78600
2019-04-30,POSITIVO TEC,POSI3,2.31,101235.0,43700
2019-05-02,POSITIVO TEC,POSI3,2.28,113348.0,49500
2019-05-03,POSITIVO TEC,POSI3,2.28,118774.0,51900
2019-05-06,POSITIVO TEC,POSI3,2.24,163420.0,72800
2019-05-07,POSITIVO TEC,POSI3,2.25,103094.0,45700
2019-05-08,POSITIVO TEC,POSI3,2.32,800770.0,344500
2019-05-09,POSITIVO TEC,POSI3,2.3,124627.0,54100
2019-05-10,POSITIVO TEC,POSI3,2.29,108075.0,47000
2019-05-13,POSITIVO TEC,POSI3,2.25,220220.0,97600
2019-05-14,POSITIVO TEC,POSI3,2.26,99713.0,44100
2019-05-15,POSITIVO TEC,POSI3,2.24,259726.0,115900
2019-05-16,POSITIVO TEC,POSI3,2.21,493465.0,222300
2019-05-17,POSITIVO TEC,POSI3,2.2,374848.0,169900
2019-05-20,POSITIVO TEC,POSI3,2.21,136273.0,61600
2019-05-21,POSITIVO TEC,POSI3,2.22,163176.0,73200
2019-05-22,POSITIVO TEC,POSI3,2.25,163468.0,72500
2019-05-23,POSITIVO TEC,POSI3,2.26,94485.0,41800
2019-05-24,POSITIVO TEC,POSI3,2.26,110869.0,49000
2019-05-27,POSITIVO TEC,POSI3,2.25,146725.0,65000
2019-05-28,POSITIVO TEC,POSI3,2.26,136034.0,60000
2019-05-29,POSITIVO TEC,POSI3,2.26,133938.0,59100
2019-05-30,POSITIVO TEC,POSI3,2.26,182363.0,80500
2019-05-31,POSITIVO TEC,POSI3,2.3,580447.0,251500
2019-06-03,POSITIVO TEC,POSI3,2.32,342944.0,147200
2019-06-04,POSITIVO TEC,POSI3,2.31,146460.0,63400
2019-06-05,POSITIVO TEC,POSI3,2.28,106832.0,46700
2019-06-06,POSITIVO TEC,POSI3,2.32,262392.0,113100
2019-06-07,POSITIVO TEC,POSI3,2.35,356339.0,151000
2019-06-10,POSITIVO TEC,POSI3,2.38,919731.0,385500
2019-06-11,POSITIVO TEC,POSI3,2.39,621678.0,259100
2019-06-12,POSITIVO TEC,POSI3,2.36,296359.0,125400
2019-06-13,POSITIVO TEC,POSI3,2.42,742093.0,306200
2019-06-14,POSITIVO TEC,POSI3,2.43,561652.0,231000
2019-06-17,POSITIVO TEC,POSI3,2.41,490211.0,203000
2019-06-18,POSITIVO TEC,POSI3,2.37,257712.0,108600
2019-06-19,POSITIVO TEC,POSI3,2.37,117404.0,49500
2019-06-21,POSITIVO TEC,POSI3,2.37,263962.0,111000
2019-06-24,POSITIVO TEC,POSI3,2.56,2928627.0,1142000
2019-06-25,POSITIVO TEC,POSI3,2.57,1142422.0,444000
2019-06-26,POSITIVO TEC,POSI3,2.55,427270.0,167400
2019-06-27,POSITIVO TEC,POSI3,2.52,347938.0,138000
2019-06-28,POSITIVO TEC,POSI3,2.57,487074.0,188800
2019-07-01,POSITIVO TEC,POSI3,2.63,601441.0,228500
2019-07-02,POSITIVO TEC,POSI3,2.57,255886.0,99300
2019-07-03,POSITIVO TEC,POSI3,2.54,425046.0,166900
2019-07-04,POSITIVO TEC,POSI3,2.54,303998.0,119300
2019-07-05,POSITIVO TEC,POSI3,2.54,253720.0,99600
2019-07-08,POSITIVO TEC,POSI3,2.59,372329.0,143700
2019-07-10,POSITIVO TEC,POSI3,2.63,647785.0,245700
2019-07-11,POSITIVO TEC,POSI3,2.59,413977.0,159400
2019-07-12,POSITIVO TEC,POSI3,2.56,357852.0,139600
2019-07-15,POSITIVO TEC,POSI3,2.58,334849.0,129600
2019-07-16,POSITIVO TEC,POSI3,2.62,326470.0,124200
2019-07-17,POSITIVO TEC,POSI3,2.63,309703.0,117600
2019-07-18,POSITIVO TEC,POSI3,2.61,182500.0,69900
2019-07-19,POSITIVO TEC,POSI3,2.55,302180.0,118200
2019-07-22,POSITIVO TEC,POSI3,2.57,253162.0,98300
2019-07-23,POSITIVO TEC,POSI3,2.54,210555.0,82700
2019-07-24,POSITIVO TEC,POSI3,2.53,273578.0,108100
2019-07-25,POSITIVO TEC,POSI3,2.53,213166.0,84200
2019-07-26,POSITIVO TEC,POSI3,2.56,330666.0,128900
2019-07-29,POSITIVO TEC,POSI3,2.68,1394258.0,519300
2019-07-30,POSITIVO TEC,POSI3,2.87,1656682.0,577200
2019-07-31,POSITIVO TEC,POSI3,2.88,457368.0,158800
2019-08-01,POSITIVO TEC,POSI3,2.84,414637.0,145800
2019-08-02,POSITIVO TEC,POSI3,2.86,1156675.0,404100
2019-08-05,POSITIVO TEC,POSI3,3.08,2805698.0,909000
2019-08-06,POSITIVO TEC,POSI3,3.13,1341186.0,427400
2019-08-07,POSITIVO TEC,POSI3,3.23,2777085.0,859300
2019-08-08,POSITIVO TEC,POSI3,3.25,852757.0,261900
2019-08-09,POSITIVO TEC,POSI3,3.25,817552.0,251100
2019-08-12,POSITIVO TEC,POSI3,3.21,657187.0,204400
2019-08-13,POSITIVO TEC,POSI3,3.21,356557.0,110800
2019-08-14,POSITIVO TEC,POSI3,3.14,732199.0,233000
2019-08-15,POSITIVO TEC,POSI3,3.13,1399770.0,446800
2019-08-16,POSITIVO TEC,POSI3,3.06,523577.0,170600
2019-08-19,POSITIVO TEC,POSI3,3.17,1112253.0,350700
2019-08-20,POSITIVO TEC,POSI3,3.04,841686.0,276400
2019-08-21,POSITIVO TEC,POSI3,3.13,432479.0,137900
2019-08-22,POSITIVO TEC,POSI3,3.17,536410.0,169100
2019-08-23,POSITIVO TEC,POSI3,3.12,514262.0,164500
2019-08-26,POSITIVO TEC,POSI3,3.07,603580.0,196500
2019-08-27,POSITIVO TEC,POSI3,3.11,620850.0,199500
2019-08-28,POSITIVO TEC,POSI3,3.2,823063.0,256600
2019-08-29,POSITIVO TEC,POSI3,3.32,2425708.0,729700
2019-08-30,POSITIVO TEC,POSI3,3.4,1120795.0,329100
2019-09-02,POSITIVO TEC,POSI3,3.32,724178.0,217800
2019-09-03,POSITIVO TEC,POSI3,3.31,539059.0,162800
2019-09-04,POSITIVO TEC,POSI3,3.49,5625904.0,1609700
2019-09-05,POSITIVO TEC,POSI3,3.58,4531500.0,1264100
2019-09-06,POSITIVO TEC,POSI3,3.61,3270784.0,904000
2019-09-09,POSITIVO TEC,POSI3,3.5,1468267.0,419300
2019-09-10,POSITIVO TEC,POSI3,3.61,2612335.0,722300
2019-09-11,POSITIVO TEC,POSI3,3.75,3247698.0,864700
2019-09-12,POSITIVO TEC,POSI3,3.75,1772901.0,472300
2019-09-13,POSITIVO TEC,POSI3,3.7,854762.0,230400
2019-09-16,POSITIVO TEC,POSI3,3.65,2090970.0,572600
2019-09-17,POSITIVO TEC,POSI3,3.83,3219379.0,838600
2019-09-18,POSITIVO TEC,POSI3,3.81,992030.0,259800
2019-09-19,POSITIVO TEC,POSI3,3.8,588069.0,154700
2019-09-20,POSITIVO TEC,POSI3,3.66,1394847.0,380500
2019-09-23,POSITIVO TEC,POSI3,3.65,875708.0,239900
2019-09-24,POSITIVO TEC,POSI3,3.66,816363.0,223000
2019-09-25,POSITIVO TEC,POSI3,3.57,1132875.0,316600
2019-09-26,POSITIVO TEC,POSI3,3.62,736872.0,203500
2019-09-27,POSITIVO TEC,POSI3,3.6,542952.0,150800
2019-09-30,POSITIVO TEC,POSI3,3.49,1014616.0,289900
2019-10-01,POSITIVO TEC,POSI3,3.47,1365260.0,393400
2019-10-02,POSITIVO TEC,POSI3,3.48,345807.0,99200
2019-10-03,POSITIVO TEC,POSI3,3.47,392205.0,113000
2019-10-04,POSITIVO TEC,POSI3,3.52,521216.0,147700
2019-10-07,POSITIVO TEC,POSI3,3.5,490518.0,139900
