Data,Açao,Símbolo,Preço,Volume,Quantidade Total
2020-01-13,DURATEX,DTEX3,17.74,43456946.0,2448300
2020-01-14,DURATEX,DTEX3,17.61,116700857.0,6623300
2020-01-15,DURATEX,DTEX3,16.98,132660108.0,7809600
2020-01-16,DURATEX,DTEX3,16.95,80132198.0,4724900
2020-01-17,DURATEX,DTEX3,16.73,61825467.0,3693400
2020-01-20,DURATEX,DTEX3,16.63,50189029.0,3017400
2020-01-21,DURATEX,DTEX3,16.25,66007871.0,4061400
2020-01-22,DURATEX,DTEX3,16.56,82606311.0,4987800
2020-01-23,DURATEX,DTEX3,16.49,79446116.0,4816600
2020-01-24,DURATEX,DTEX3,16.55,69230004.0,4182300
2020-01-27,DURATEX,DTEX3,16.37,37213889.0,2272800
2020-01-28,DURATEX,DTEX3,16.53,40918149.0,2474800
2020-01-29,DURATEX,DTEX3,16.36,45261697.0,2765600
2020-01-30,DURATEX,DTEX3,15.84,89970606.0,5679200
2020-01-31,DURATEX,DTEX3,15.87,39619997.0,2495100
2020-02-03,DURATEX,DTEX3,15.56,63003163.0,4048600
2020-02-04,DURATEX,DTEX3,16.14,58554181.0,3627100
2020-02-05,DURATEX,DTEX3,15.88,74735808.0,4705300
2020-02-06,DURATEX,DTEX3,15.68,42344577.0,2699500
2020-02-07,DURATEX,DTEX3,15.45,29614251.0,1915700
2020-02-10,DURATEX,DTEX3,15.09,33328734.0,2208200
2020-02-11,DURATEX,DTEX3,15.44,46599776.0,3017300
2020-02-12,DURATEX,DTEX3,16.36,47551259.0,2905300
2020-02-13,DURATEX,DTEX3,16.77,61153922.0,3646000
2020-02-14,DURATEX,DTEX3,17.36,113532157.0,6539000
2020-02-17,DURATEX,DTEX3,17.62,45068003.0,2557700
2020-02-18,DURATEX,DTEX3,17.53,67368380.0,3841800
2020-02-19,DURATEX,DTEX3,18.94,211301456.0,11151400
2020-02-20,DURATEX,DTEX3,19.27,92154040.0,4780600
2020-02-21,DURATEX,DTEX3,19.05,63679114.0,3341600
2020-02-26,DURATEX,DTEX3,18.11,90342581.0,4987900
2020-02-27,DURATEX,DTEX3,17.1,88485915.0,5171600
2020-02-28,DURATEX,DTEX3,16.52,106798184.0,6461000
2020-03-02,DURATEX,DTEX3,17.62,91363885.0,5184200
2020-03-03,DURATEX,DTEX3,17.71,54224578.0,3060100
2020-03-04,DURATEX,DTEX3,17.99,40063177.0,2226100
2020-03-05,DURATEX,DTEX3,17.46,107517247.0,6156400
2020-03-06,DURATEX,DTEX3,16.1,72636120.0,4510900
2020-03-09,DURATEX,DTEX3,14.5,65582241.0,4521500
2020-03-10,DURATEX,DTEX3,14.89,85527539.0,5742000
2020-03-11,DURATEX,DTEX3,14.06,116939744.0,8313100
2020-03-12,DURATEX,DTEX3,10.86,33134999.0,3048400
2020-03-13,DURATEX,DTEX3,11.88,51830245.0,4359800
2020-03-16,DURATEX,DTEX3,10.47,41620164.0,3972800
2020-03-17,DURATEX,DTEX3,10.51,36099896.0,3433600
2020-03-18,DURATEX,DTEX3,8.87,42029747.0,4735100
2020-03-19,DURATEX,DTEX3,8.75,42600886.0,4867300
2020-03-20,DURATEX,DTEX3,9.64,83508505.0,8656800
2020-03-23,DURATEX,DTEX3,8.46,25856886.0,3054200
2020-03-24,DURATEX,DTEX3,8.93,25233849.0,2824800
2020-03-25,DURATEX,DTEX3,10.08,39847065.0,3951300
2020-03-26,DURATEX,DTEX3,10.88,30828653.0,2832100
2020-03-27,DURATEX,DTEX3,10.27,21687897.0,2111500
2020-03-30,DURATEX,DTEX3,10.18,15788793.0,1550400
2020-03-31,DURATEX,DTEX3,9.69,21390985.0,2206400
2020-04-01,DURATEX,DTEX3,8.6,28318343.0,3292400
2020-04-02,DURATEX,DTEX3,8.23,43699735.0,5306700
2020-04-03,DURATEX,DTEX3,7.7,33219431.0,4311200
2020-04-06,DURATEX,DTEX3,8.42,43187932.0,5128000
2020-04-07,DURATEX,DTEX3,8.94,20685024.0,2311900
2020-04-08,DURATEX,DTEX3,9.38,30976850.0,3301000
2020-04-09,DURATEX,DTEX3,9.31,14829863.0,1592700
2020-04-13,DURATEX,DTEX3,8.93,18629690.0,2084500
2020-04-14,DURATEX,DTEX3,9.25,22039575.0,2381500
2020-04-15,DURATEX,DTEX3,9.19,20338650.0,2210900
2020-04-16,DURATEX,DTEX3,9.3,23565163.0,2533100
2020-04-17,DURATEX,DTEX3,9.54,43211806.0,4525100
2020-04-20,DURATEX,DTEX3,9.66,30628498.0,3168700
2020-04-22,DURATEX,DTEX3,10.55,79278935.0,7514400
2020-04-23,DURATEX,DTEX3,10.64,74618465.0,7011500
2020-04-24,DURATEX,DTEX3,9.34,35852241.0,3835600
2020-04-27,DURATEX,DTEX3,9.44,37228195.0,3940600
2020-04-28,DURATEX,DTEX3,9.99,42017969.0,4204900
2020-04-29,DURATEX,DTEX3,10.5,26937995.0,2563700
2020-04-30,DURATEX,DTEX3,9.94,34433497.0,3463000
2020-05-04,DURATEX,DTEX3,9.51,18698903.0,1966000
2020-05-05,DURATEX,DTEX3,10.01,12491146.0,1247300
2020-05-06,DURATEX,DTEX3,9.9,26228960.0,2648800
2020-05-07,DURATEX,DTEX3,10.06,43929397.0,4365800
2020-05-08,DURATEX,DTEX3,9.6,25296141.0,2633200
2020-05-11,DURATEX,DTEX3,9.38,19797186.0,2108800
2020-05-12,DURATEX,DTEX3,8.99,39797084.0,4423400
2020-05-13,DURATEX,DTEX3,8.64,26088490.0,3019500
2020-05-14,DURATEX,DTEX3,8.58,27021446.0,3148700
2020-05-15,DURATEX,DTEX3,8.44,45008058.0,5326800
